Active cases, Time (s) 
3218,4544282
3218,4544425
3219,4544488
3219,4544534
3220,4544611
3220,4544649
3221,4544889
3220,4545016
3221,4545051
3221,4545102
3220,4545186
3219,4545502
3220,4545641
3218,4545761
3218,4545762
3217,4545897
3218,4546134
3219,4546177
3220,4546212
3221,4546222
3221,4546328
3222,4546331
3221,4546702
3220,4546810
3220,4546870
3220,4546882
3221,4546953
3221,4547011
3221,4547058
3221,4547177
3222,4547197
3220,4547463
3220,4547576
3221,4547613
3222,4547682
3222,4547726
3222,4547729
3223,4547738
3223,4547960
3224,4548155
3224,4548201
3224,4548215
3223,4548273
3224,4548371
3223,4548468
3223,4548512
3223,4548521
3224,4548549
3225,4548683
3225,4548786
3226,4548979
3226,4549088
3226,4549393
3225,4549614
3225,4549702
3226,4549713
3225,4549827
3226,4549892
3226,4549982
3227,4550007
3227,4550110
3227,4550221
3225,4550501
3226,4550575
3226,4550667
3226,4551183
3226,4551187
3226,4551453
3227,4551498
3227,4551563
3227,4551747
3227,4551926
3224,4552384
3224,4552496
3224,4552568
3223,4552751
3223,4552842
3224,4552898
3223,4553096
3223,4553107
3224,4553257
3224,4553345
3225,4553352
3226,4553631
3226,4553671
3226,4553782
3227,4553945
3226,4554028
3226,4554088
3226,4554108
3225,4554124
3226,4554183
3226,4554283
3227,4554394
3227,4554605
3226,4554933
3227,4554988
3228,4555059
3228,4555107
3228,4555213
3228,4555432
3228,4555510
3228,4555572
3229,4555599
3230,4555633
3230,4555792
3231,4555856
3232,4555985
3233,4556018
3233,4556039
3233,4556109
3234,4556247
3234,4556291
3235,4556338
3236,4556433
3235,4556714
3236,4556852
3237,4556856
3236,4557120
3236,4557143
3236,4557158
3234,4557250
3234,4557288
3235,4557322
3236,4557357
3236,4557561
3237,4557712
3238,4557838
3238,4558101
3239,4558112
3239,4558306
3237,4558376
3237,4558625
3238,4558639
3239,4558723
3238,4558849
3239,4558889
3239,4559071
3239,4559080
3239,4559311
3238,4559339
3239,4559397
3240,4559551
3240,4559745
3241,4559753
3241,4559882
3242,4559974
3242,4559997
3241,4560264
3241,4560289
3241,4560404
3242,4560463
3243,4560658
3243,4560779
3244,4560851
3244,4560980
3245,4560996
3243,4561311
3243,4561703
3243,4561772
3243,4561816
3244,4561818
3245,4561865
3246,4561897
3246,4561993
3246,4562006
3246,4562009
3247,4562121
3246,4562272
3247,4562311
3247,4562357
3248,4562515
3248,4562611
3249,4562651
3249,4562771
3249,4562784
3250,4563077
3250,4563096
3250,4563195
3251,4563201
3252,4563377
3253,4563632
3254,4563821
3255,4563968
3256,4563990
3256,4563998
3256,4564032
3257,4564070
3258,4564091
3258,4564353
3259,4564359
3258,4564363
3258,4564369
3258,4564565
3258,4564684
3259,4564781
3258,4564897
3258,4564912
3258,4565160
3258,4565168
3258,4565186
3258,4565252
3259,4565254
3258,4565457
3258,4565585
3258,4565587
3257,4565643
3257,4565694
3257,4565849
3257,4565943
3258,4566077
3258,4566141
3257,4566200
3258,4566231
3258,4566313
3257,4566399
3257,4566478
3258,4566511
3258,4566555
3258,4566693
3257,4566960
3257,4567049
3258,4567246
3258,4567254
3256,4567289
3257,4567374
3258,4567426
3258,4567908
3258,4567985
3258,4568043
3259,4568100
3259,4568158
3259,4568209
3259,4568439
3258,4568595
3258,4568879
3258,4568913
3258,4568934
3256,4569041
3257,4569163
3258,4569166
3258,4569305
3258,4569347
3257,4569446
3256,4569621
3256,4569756
3257,4569781
3257,4569881
3256,4569957
3257,4570036
3258,4570155
3257,4570320
3256,4570538
3256,4570568
3253,4571077
3254,4571246
3253,4571355
3254,4571360
3255,4571391
3255,4571425
3256,4571731
3256,4571810
3257,4571827
3257,4571906
3258,4571927
3258,4571993
3258,4572002
3259,4572070
3259,4572618
3259,4572743
3260,4572749
3260,4572994
3261,4573034
3261,4573097
3257,4573632
3257,4573908
3258,4573948
3257,4574442
3257,4574488
3257,4574616
3257,4574739
3257,4574851
3258,4574889
3259,4574900
3260,4574930
3261,4575018
3262,4575319
3262,4575321
3262,4575329
3262,4575445
3262,4575453
3260,4576418
3259,4576631
3259,4576686
3259,4576857
3259,4577000
3260,4577068
3261,4577158
3260,4577507
3261,4577542
3262,4577701
3262,4577901
3262,4577916
3259,4578176
3260,4578196
3260,4578421
3261,4578422
3260,4578461
3260,4578467
3257,4578667
3256,4578775
3257,4578842
3258,4578933
3258,4579122
3258,4579122
3257,4579173
3256,4579374
3255,4579698
3255,4579736
3255,4579780
3254,4579812
3254,4579844
3255,4579924
3256,4579933
3257,4579963
3255,4580033
3254,4580704
3255,4580831
3255,4580959
3256,4581099
3257,4581308
3257,4581327
3256,4581490
3257,4581504
3257,4581696
3256,4581998
3256,4582024
3256,4582135
3257,4582316
3258,4582346
3259,4582377
3258,4582520
3259,4582570
3259,4582625
3257,4582725
3258,4582848
3259,4582861
3259,4582866
3259,4583147
3259,4583149
3260,4583158
3261,4583389
3261,4583567
3262,4583599
3262,4583621
3262,4583688
3263,4583749
3264,4583808
3264,4583825
3264,4583832
3264,4583927
3265,4583934
3266,4583980
3266,4583983
3267,4584141
3267,4584221
3267,4584253
3265,4584649
3266,4584675
3264,4584946
3264,4584988
3262,4585265
3263,4585299
3263,4585364
3264,4585627
3263,4586120
3263,4586146
3263,4586199
3261,4586373
3262,4586393
3263,4586432
3262,4586482
3263,4586606
3264,4586731
3264,4586836
3264,4586886
3265,4586916
3265,4586926
3265,4586987
3266,4587086
3267,4587156
3268,4587240
3268,4587304
3267,4587559
3267,4587589
3268,4587673
3268,4587715
3269,4587735
3270,4587749
3270,4587831
3269,4587898
3269,4587938
3269,4588003
3269,4588192
3270,4588349
3271,4588482
3270,4588542
3269,4588638
3270,4588670
3271,4588693
3272,4588779
3271,4588868
3272,4588870
3273,4588985
3272,4589042
3273,4589066
3272,4589310
3273,4589341
3274,4589374
3274,4589750
3273,4589825
3274,4589902
3274,4589928
3274,4590036
3274,4590051
3274,4590446
3275,4590460
3275,4590502
3276,4590532
3272,4591041
3272,4591166
3272,4591185
3272,4591398
3273,4591408
3273,4591547
3272,4591793
3272,4591848
3273,4591902
3274,4592025
3274,4592211
3273,4592472
3274,4592553
3274,4592765
3274,4592861
3274,4593235
3275,4593341
3275,4593399
3273,4593667
3272,4593928
3271,4594125
3271,4594242
3271,4594413
3272,4594494
3273,4594574
3273,4594592
3274,4594629
3273,4595043
3273,4595054
3273,4595159
3273,4595290
3274,4595389
3275,4595444
3275,4595545
3276,4595575
3277,4595632
3278,4595643
3279,4596065
3280,4596072
3279,4596174
3280,4596252
3280,4596345
3281,4596372
3281,4596444
3282,4596453
3283,4596492
3284,4596513
3283,4596666
3283,4596746
3283,4596762
3283,4596904
3284,4596933
3284,4597247
3285,4597340
3286,4597432
3287,4597447
3288,4597514
3286,4597787
3286,4597805
3286,4597822
3286,4597855
3286,4597920
3285,4598007
3285,4598349
3286,4598363
3287,4598453
3287,4598513
3287,4598622
3288,4598764
3286,4599015
3287,4599050
3288,4599055
3289,4599069
3290,4599100
3290,4599239
3289,4599414
3290,4599505
3291,4599532
3292,4599614
3291,4599888
3291,4600148
3292,4600247
3292,4600425
3293,4600442
3293,4600701
3294,4600702
3294,4600753
3294,4600763
3295,4600769
3296,4600776
3297,4600921
3297,4601015
3298,4601019
3299,4601098
3300,4601176
3301,4601259
3301,4601495
3302,4601726
3302,4601800
3302,4601833
3302,4602111
3300,4602403
3301,4602465
3301,4602485
3302,4602604
3302,4602636
3303,4602742
3302,4603043
3303,4603111
3303,4603184
3304,4603298
3304,4603454
3304,4603837
3304,4603881
3305,4603890
3304,4604165
3305,4604205
3305,4604213
3306,4604248
3306,4604406
3306,4604434
3307,4604481
3308,4604584
3308,4604710
3307,4604902
3306,4605233
3307,4605314
3307,4605323
3307,4605524
3307,4605624
3307,4605901
3307,4605930
3307,4605974
3307,4606097
3307,4606233
3308,4606290
3306,4606423
3306,4606437
3305,4606584
3305,4606586
3305,4606638
3306,4606678
3304,4606976
3305,4607028
3306,4607040
3304,4607255
3304,4607321
3305,4607494
3304,4607660
3302,4607786
3302,4607792
3303,4607854
3302,4608172
3303,4608257
3304,4608366
3305,4608489
3306,4608568
3305,4608717
3306,4608721
3307,4608739
3308,4608815
3309,4608852
3309,4609005
3309,4609182
3309,4609186
3310,4609289
3308,4609352
3308,4609515
3307,4609582
3308,4609598
3309,4609787
3309,4609791
3310,4609810
3311,4609921
3310,4610262
3311,4610272
3311,4610432
3312,4610465
3313,4610590
3314,4610622
3315,4610663
3316,4610743
3315,4610845
3314,4611159
3313,4611245
3314,4611251
3314,4611272
3313,4611506
3312,4611659
3313,4611668
3314,4611820
3315,4612020
3316,4612089
3317,4612156
3318,4612183
3318,4612253
3319,4612324
3319,4612332
3320,4612464
3320,4612522
3320,4612662
3320,4612756
3320,4612763
3319,4612935
3320,4613103
3320,4613111
3320,4613160
3321,4613220
3322,4613235
3323,4613294
3324,4613529
3324,4613696
3324,4613697
3325,4613718
3325,4613787
3324,4613940
3324,4614030
3324,4614074
3324,4614189
3325,4614232
3326,4614279
3322,4614381
3323,4614450
3324,4614488
3325,4614662
3325,4614685
3324,4614734
3325,4614755
3326,4614782
3327,4614784
3327,4614868
3327,4615033
3328,4615069
3327,4615140
3327,4615376
3326,4615492
3326,4615547
3327,4615604
3326,4615754
3325,4615873
3326,4615920
3324,4616260
3324,4616360
3322,4616589
3320,4616873
3321,4616874
3322,4616876
3323,4616935
3324,4616983
3323,4617435
3324,4617475
3325,4617520
3325,4617711
3323,4618477
3323,4618509
3323,4618615
3324,4618636
3324,4618670
3324,4618877
3324,4618929
3323,4619121
3324,4619175
3324,4619215
3324,4619288
3324,4619667
3322,4619794
3322,4619817
3323,4619866
3324,4619974
3324,4620019
3325,4620056
3323,4620441
3324,4620653
3325,4620658
3325,4620716
3326,4620724
3326,4620799
3324,4621019
3324,4621099
3325,4621118
3323,4621194
3322,4621250
3321,4621312
3320,4621494
3320,4621528
3320,4621567
3320,4621776
3320,4621939
3320,4622104
3319,4622691
3320,4622696
3319,4622808
3320,4622876
3319,4622883
3317,4623233
3318,4623287
3319,4623337
3320,4623355
3321,4623435
3320,4623489
3320,4623514
3321,4623574
3319,4623613
3319,4623696
3320,4623794
3319,4623942
3318,4624162
3318,4624391
3319,4624493
3319,4624515
3319,4624559
3319,4624568
3320,4624595
3320,4624675
3321,4624697
3321,4624771
3322,4625056
3317,4625254
3317,4625269
3317,4625300
3318,4625477
3318,4625737
3319,4625905
3316,4626309
3317,4626311
3317,4626452
3317,4626514
3318,4626567
3319,4626643
3320,4626705
3320,4626765
3320,4626890
3321,4626951
3321,4627025
3319,4627177
3318,4627327
3319,4627359
3319,4627372
3319,4627417
3320,4627427
3320,4627537
3320,4627601
3320,4627614
3319,4627735
3320,4627795
3318,4628059
3319,4628089
3320,4628103
3320,4628287
3321,4628320
3322,4628326
3322,4628425
3323,4628450
3323,4628544
3324,4628593
3324,4628607
3322,4628778
3322,4628843
3321,4628957
3321,4629055
3322,4629116
3323,4629200
3323,4629239
3324,4629285
3324,4629441
3324,4629509
3324,4629645
3324,4629682
3323,4629879
3324,4629889
3324,4630014
3321,4630196
3319,4630332
3320,4630353
3320,4630367
3319,4630495
3320,4630686
3320,4630738
3319,4630836
3320,4630898
3321,4630919
3321,4630971
3322,4631051
3322,4631130
3322,4631257
3320,4631504
3319,4631719
3316,4632137
3316,4632167
3317,4632168
3316,4632325
3316,4632367
3316,4632447
3313,4632931
3313,4633038
3314,4633135
3315,4633190
3316,4633296
3317,4633313
3317,4633355
3317,4633678
3316,4634099
3317,4634123
3318,4634192
3319,4634224
3319,4634301
3318,4634378
3318,4634382
3319,4634397
3319,4634489
3319,4634584
3319,4634698
3319,4634733
3320,4634794
3320,4635025
3320,4635045
3321,4635122
3322,4635164
3323,4635227
3323,4635310
3322,4635400
3322,4635583
3323,4635655
3324,4635658
3323,4635936
3324,4636026
3324,4636039
3324,4636150
3323,4636353
3324,4636370
3324,4636425
3322,4636851
3323,4637067
3322,4637180
3323,4637281
3323,4637425
3324,4637492
3324,4637607
3324,4637738
3324,4637757
3324,4637795
3324,4637910
3325,4637971
3324,4638072
3324,4638185
3325,4638216
3325,4638249
3325,4638583
3326,4638654
3323,4639236
3324,4639247
3325,4639263
3326,4639487
3326,4639488
3327,4639768
3327,4639778
3327,4639822
3327,4639946
3328,4639995
3328,4640093
3329,4640256
3327,4640435
3328,4640438
3325,4640760
3326,4640901
3325,4641031
3325,4641101
3325,4641123
3326,4641260
3326,4641330
3325,4641429
3325,4641482
3326,4641495
3327,4641756
3326,4641835
3326,4641864
3325,4641995
3326,4642014
3326,4642070
3324,4642354
3322,4642618
3323,4642686
3323,4642761
3323,4642783
3324,4642884
3323,4642985
3323,4643034
3321,4643233
3320,4643633
3321,4643679
3322,4643686
3322,4643883
3323,4643908
3324,4643921
3321,4644078
3322,4644275
3323,4644445
3323,4644500
3324,4644508
3324,4644533
3322,4644721
3322,4644753
3322,4644825
3322,4645013
3322,4645134
3321,4645421
3322,4645455
3322,4645568
3323,4645610
3324,4645665
3325,4645718
3322,4646158
3323,4646159
3324,4646340
3324,4646382
3324,4646462
3323,4647005
3324,4647076
3325,4647176
3326,4647194
3325,4647343
3326,4647359
3326,4647501
3319,4648006
3319,4648114
3317,4648210
3317,4648275
3318,4648314
3318,4648407
3319,4648457
3319,4648602
3320,4648622
3321,4648828
3320,4648847
3321,4648907
3321,4648963
3321,4648982
3321,4649052
3322,4649093
3323,4649095
3322,4649486
3321,4649774
3321,4649848
3322,4649940
3322,4650015
3323,4650064
3324,4650195
3323,4650414
3324,4650418
3324,4650632
3325,4650636
3325,4650841
3324,4651070
3321,4651367
3322,4651428
3322,4651451
3323,4651562
3324,4651603
3325,4651701
3324,4652047
3325,4652068
3325,4652098
3326,4652126
3323,4652703
3323,4652794
3324,4652880
3323,4653052
3324,4653136
3324,4653331
3325,4653390
3323,4653666
3323,4653887
3323,4653896
3323,4653907
3324,4653938
3324,4654089
3324,4654232
3324,4654269
3323,4654518
3323,4654567
3324,4654594
3324,4654671
3324,4654830
3323,4655098
3323,4655281
3324,4655528
3324,4655658
3323,4655958
3324,4655972
3323,4656085
3322,4656103
3323,4656231
3324,4656238
3324,4656264
3324,4656273
3323,4656473
3324,4656486
3325,4656537
3326,4656550
3326,4656703
3323,4656980
3321,4657128
3322,4657129
3323,4657167
3324,4657193
3325,4657253
3325,4657280
3320,4657806
3321,4657827
3322,4657831
3321,4657991
3321,4658021
3319,4658285
3319,4658303
3318,4658395
3317,4658503
3317,4658792
3318,4658834
3318,4658863
3319,4658879
3320,4658881
3320,4658994
3320,4659298
3321,4659379
3322,4659484
3322,4659638
3321,4659746
3321,4659846
3322,4659954
3320,4660245
3321,4660274
3322,4660403
3323,4660411
3324,4660592
3324,4660696
3325,4660801
3326,4660841
3325,4660901
3325,4660945
3325,4660955
3324,4661237
3324,4661362
3325,4661418
3325,4661435
3326,4661572
3326,4661639
3326,4661723
3326,4661855
3327,4661899
3328,4661907
3327,4661952
3327,4662028
3327,4662152
3325,4662265
3326,4662313
3327,4662354
3327,4662457
3327,4662470
3328,4662491
3329,4662553
3329,4662638
3330,4662698
3330,4662779
3329,4662831
3328,4662962
3329,4663091
3329,4663104
3330,4663125
3331,4663188
3332,4663307
3333,4663308
3333,4663473
3333,4663556
3333,4663582
3334,4663595
3335,4663850
3335,4663933
3335,4664179
3335,4664237
3336,4664297
3336,4664391
3336,4664726
3337,4664776
3338,4664911
3339,4664974
3339,4665044
3338,4665095
3338,4665249
3339,4665276
3338,4665531
3338,4665627
3338,4665921
3338,4666009
3339,4666141
3339,4666269
3337,4666307
3338,4666357
3337,4666490
3337,4666638
3337,4666812
3336,4667014
3337,4667186
3338,4667224
3339,4667300
3340,4667366
3340,4667383
3341,4667489
3342,4667492
3342,4667533
3343,4667536
3342,4667575
3343,4667663
3343,4667781
3342,4668158
3342,4668173
3342,4668342
3343,4668344
3344,4668558
3345,4668633
3346,4668718
3346,4668733
3345,4668883
3345,4668922
3344,4668995
3343,4669132
3341,4669454
3341,4669481
3339,4669543
3338,4669596
3338,4669631
3336,4669789
3337,4669810
3338,4669850
3338,4669935
3339,4670008
3340,4670236
3339,4670435
3339,4670457
3339,4670492
3340,4670636
3340,4670674
3341,4670701
3341,4670723
3341,4670733
3342,4670814
3342,4671038
3343,4671077
3342,4671243
3342,4671408
3343,4671480
3343,4671558
3343,4671619
3343,4671840
3343,4671910
3344,4671937
3345,4672306
3345,4672317
3345,4672346
3345,4672433
3346,4672603
3347,4672728
3345,4673099
3344,4673271
3344,4673417
3344,4673424
3343,4673625
3342,4673700
3343,4673724
3344,4673728
3344,4673758
3344,4673917
3344,4673931
3345,4673958
3346,4674035
3346,4674097
3345,4674269
3345,4674481
3346,4674563
3345,4674619
3345,4674622
3346,4674624
3345,4674743
3345,4674749
3345,4674794
3346,4675014
3346,4675129
3345,4675304
3345,4675452
3346,4675507
3344,4675620
3345,4675733
3346,4675811
3347,4675874
3347,4675976
3348,4676068
3347,4676190
3347,4676374
3347,4676531
3346,4676662
3346,4676867
3346,4676942
3347,4677039
3347,4677132
3348,4677158
3348,4677315
3348,4677368
3347,4677405
3347,4677415
3344,4677629
3345,4677665
3345,4677797
3346,4677889
3347,4677947
3348,4677966
3348,4677973
3348,4678038
3348,4678049
3349,4678070
3350,4678086
3350,4678114
3350,4678152
3351,4678201
3350,4678337
3350,4678576
3349,4678632
3349,4678806
3349,4678890
3348,4679058
3348,4679166
3349,4679218
3348,4679402
3348,4679484
3347,4679505
3347,4679586
3346,4679856
3347,4679886
3347,4680012
3343,4680285
3344,4680292
3344,4680383
3344,4680435
3345,4680493
3345,4680552
3346,4680580
3347,4680626
3345,4680781
3345,4680981
3345,4681100
3344,4681259
3344,4681344
3344,4681471
3344,4681633
3343,4681708
3344,4681979
3345,4682012
3344,4682190
3344,4682219
3344,4682322
3343,4682383
3344,4682455
3345,4682595
3343,4683226
3343,4683444
3343,4683505
3342,4683555
3342,4683601
3342,4683609
3342,4683733
3343,4683798
3344,4683798
3345,4683805
3345,4683823
3344,4683962
3345,4684024
3345,4684047
3345,4684100
3345,4684167
3345,4684357
3346,4684362
3347,4684362
3348,4684430
3349,4684457
3350,4684478
3351,4684504
3352,4684541
3353,4684543
3353,4684567
3354,4684591
3354,4684801
3355,4684934
3356,4685060
3356,4685106
3356,4685196
3357,4685329
3357,4685390
3357,4685715
3358,4685840
3358,4685893
3358,4685996
3359,4686006
3359,4686050
3359,4686078
3359,4686118
3359,4686238
3359,4686361
3359,4686362
3360,4686465
3358,4686670
3357,4686735
3357,4686782
3357,4687085
3358,4687253
3357,4687283
3358,4687296
3357,4687304
3358,4687328
3357,4687372
3357,4687625
3358,4687640
3358,4687654
3359,4687950
3359,4687976
3360,4688084
3359,4688333
3358,4688490
3358,4688750
3359,4688789
3359,4688907
3358,4689038
3356,4689242
3357,4689253
3357,4689321
3356,4689479
3355,4689682
3356,4689748
3357,4689763
3357,4689986
3356,4690103
3357,4690131
3357,4690162
3357,4690292
3357,4690300
3357,4690328
3358,4690480
3358,4690482
3357,4690662
3358,4690664
3358,4690840
3358,4691115
3359,4691208
3360,4691308
3360,4691365
3361,4691554
3360,4691586
3359,4691685
3357,4692066
3358,4692090
3358,4692134
3359,4692232
3359,4692308
3360,4692362
3360,4692408
3360,4692460
3361,4692502
3361,4692617
3362,4692705
3362,4692929
3362,4692987
3363,4693001
3363,4693011
3361,4693184
3358,4693527
3358,4693527
3357,4693546
3356,4693659
3356,4693907
3357,4694031
3357,4694280
3357,4694447
3358,4694558
3358,4694590
3358,4694826
3359,4694860
3359,4694880
3360,4695038
3358,4695385
3359,4695557
3359,4695583
3359,4695607
3359,4695632
3360,4695740
3359,4695793
3359,4695929
3358,4696047
3357,4696344
3356,4696387
3356,4696451
3356,4696602
3357,4696622
3353,4696936
3354,4696968
3354,4696987
3354,4697010
3354,4697195
3354,4697245
3354,4697293
3354,4697463
3354,4697555
3352,4697822
3349,4698111
3349,4698252
3349,4698340
3349,4698435
3349,4698536
3349,4698597
3350,4698648
3350,4698744
3349,4698949
3349,4699174
3350,4699240
3349,4699381
3349,4699427
3349,4699485
3347,4699792
3348,4699813
3349,4699912
3350,4700001
3351,4700011
3351,4700028
3351,4700252
3351,4700300
3352,4700323
3353,4700333
3353,4700345
3353,4700563
3354,4700597
3355,4700614
3354,4700824
3354,4701003
3351,4701282
3351,4701491
3352,4701556
3351,4701665
3350,4701723
3351,4701878
3351,4701887
3352,4701913
3352,4702083
3352,4702259
3351,4702375
3352,4702424
3353,4702453
3354,4702539
3355,4702593
3356,4702643
3357,4702649
3356,4702863
3357,4702905
3357,4702934
3357,4703088
3357,4703381
3358,4703526
3359,4703555
3358,4703710
3358,4703771
3357,4704130
3354,4704458
3353,4704543
3353,4704630
3354,4704729
3354,4704824
3354,4704974
3355,4705001
3354,4705230
3355,4705283
3356,4705382
3356,4705426
3357,4705472
3358,4705598
3357,4705947
3357,4705996
3357,4706071
3356,4706129
3357,4706193
3358,4706227
3359,4706275
3359,4706331
3356,4706613
3357,4706622
3357,4706659
3356,4707054
3356,4707126
3355,4707276
3356,4707303
3357,4707406
3357,4707464
3358,4707597
3356,4707777
3356,4707782
3357,4707820
3358,4707840
3358,4707876
3359,4707917
3360,4707951
3359,4708021
3358,4708076
3359,4708329
3359,4708364
3360,4708366
3361,4708724
3361,4708826
3362,4708858
3362,4708917
3362,4708970
3361,4709235
3360,4709404
3360,4709512
3361,4709853
3361,4709875
3361,4709945
3362,4710155
3363,4710251
3364,4710260
3363,4710382
3363,4710387
3364,4710410
3365,4710494
3365,4710545
3365,4710607
3365,4710783
3363,4710915
3364,4710975
3364,4711128
3363,4711468
3364,4711523
3362,4711800
3356,4712115
3355,4712379
3356,4712587
3356,4712588
3356,4712624
3357,4712691
3358,4712749
3355,4713079
3353,4713315
3353,4713349
3354,4713424
3353,4713543
3354,4713620
3354,4713684
3355,4713688
3356,4713881
3356,4713883
3353,4714500
3354,4714514
3355,4714519
3356,4714534
3355,4714679
3356,4714792
3357,4714841
3357,4715023
3356,4715078
3356,4715104
3356,4715128
3355,4715290
3354,4715387
3354,4715412
3353,4715437
3353,4715558
3353,4715668
3353,4715701
3354,4715704
3348,4716043
3348,4716183
3349,4716217
3350,4716295
3350,4716461
3351,4716822
3350,4716922
3350,4717102
3349,4717269
3350,4717286
3350,4717303
3351,4717375
3350,4717686
3350,4717730
3350,4717859
3351,4717867
3351,4717907
3349,4718079
3349,4718079
3349,4718085
3350,4718148
3349,4718476
3349,4718535
3349,4718541
3348,4718831
3349,4718844
3349,4718938
3350,4719041
3350,4719079
3351,4719079
3350,4719194
3351,4719268
3351,4719355
3352,4719380
3352,4719476
3352,4719517
3353,4719558
3354,4719881
3352,4719921
3352,4720080
3353,4720156
3351,4720445
3351,4720591
3352,4720611
3351,4720813
3350,4720860
3350,4721033
3348,4721326
3348,4721346
3349,4721381
3350,4721387
3350,4721402
3349,4721570
3348,4721616
3346,4721761
3347,4721914
3347,4722092
3348,4722103
3349,4722127
3347,4722268
3347,4722383
3346,4722469
3346,4722500
3347,4722555
3348,4722585
3349,4722594
3350,4722629
3350,4722703
3351,4722712
3352,4722767
3352,4722775
3351,4722899
3352,4722916
3353,4722956
3352,4723028
3353,4723052
3353,4723201
3351,4723397
3352,4723554
3352,4723622
3351,4723715
3351,4723836
3352,4723840
3352,4723888
3350,4724348
3351,4724496
3352,4724505
3351,4724586
3352,4724618
3352,4724636
3353,4724679
3353,4724691
3354,4724739
3354,4724889
3354,4724948
3354,4724988
3354,4725086
3355,4725150
3354,4725232
3355,4725233
3354,4725454
3354,4725543
3353,4725909
3352,4725962
3353,4725991
3353,4726064
3352,4726132
3353,4726195
3354,4726225
3354,4726271
3353,4726395
3353,4726419
3353,4726493
3353,4726585
3353,4726608
3354,4726761
3353,4726982
3353,4727030
3353,4727116
3352,4727277
3352,4727293
3353,4727358
3349,4727585
3349,4727666
3349,4727691
3349,4727833
3349,4727884
3349,4727924
3348,4728188
3348,4728253
3349,4728290
3349,4728449
3350,4728457
3350,4728469
3350,4728533
3350,4728617
3351,4728674
3351,4728753
3352,4728769
3352,4728845
3352,4728910
3352,4728973
3353,4728976
3354,4728986
3354,4729176
3355,4729216
3355,4729682
3355,4730143
3355,4730170
3355,4730212
3354,4730392
3354,4730439
3353,4730576
3353,4730717
3353,4730734
3353,4730738
3352,4730813
3352,4730829
3352,4730862
3353,4730975
3353,4731083
3353,4731092
3353,4731121
3354,4731199
3355,4731515
3355,4731669
3356,4731813
3357,4731974
3355,4732280
3356,4732306
3356,4732311
3356,4732331
3357,4732360
3356,4732427
3357,4732516
3356,4732692
3356,4732709
3357,4732794
3358,4733025
3358,4733157
3359,4733180
3360,4733222
3359,4733321
3360,4733346
3360,4733442
3360,4733458
3360,4733564
3361,4733649
3359,4733820
3358,4733937
3357,4734086
3357,4734168
3357,4734218
3356,4734484
3355,4734692
3355,4734709
3355,4734776
3356,4734797
3356,4734810
3357,4734814
3357,4734858
3356,4734969
3357,4735296
3358,4735341
3357,4735451
3358,4735504
3359,4735510
3357,4735873
3358,4735902
3359,4735927
3360,4736090
3358,4736388
3359,4736407
3360,4736431
3361,4736467
3360,4736549
3360,4736631
3359,4736874
3359,4737038
3359,4737107
3359,4737147
3359,4737530
3359,4737536
3358,4737795
3356,4737960
3356,4738040
3355,4738260
3355,4738520
3356,4738596
3357,4738758
3358,4738883
3356,4739006
3357,4739110
3356,4739222
3357,4739240
3353,4739774
3353,4740088
3354,4740263
3355,4740348
3355,4740421
3355,4740588
3355,4740599
3355,4740625
3355,4740709
3355,4740759
3356,4740867
3353,4741061
3353,4741200
3353,4741210
3354,4741260
3352,4741329
3350,4741676
3350,4741762
3348,4741833
3349,4741848
3347,4742244
3347,4742583
3348,4742712
3349,4742723
3348,4742783
3347,4742813
3347,4742815
3347,4742857
3345,4743002
3344,4743055
3344,4743113
3345,4743134
3345,4743349
3346,4743365
3344,4743643
3344,4743757
3345,4743758
3345,4743868
3345,4743904
3345,4743909
3346,4743925
3342,4744163
3342,4744316
3342,4744342
3341,4744745
3342,4745000
3342,4745073
3343,4745101
3343,4745447
3340,4745696
3340,4745786
3340,4745836
3341,4745987
3340,4746128
3336,4746493
3336,4746532
3337,4746551
3337,4746727
3337,4746747
3337,4746805
3336,4746901
3337,4746988
3335,4747182
3334,4747215
3335,4747374
3334,4747472
3332,4747602
3331,4747925
3332,4748090
3333,4748124
3333,4748175
3331,4748568
3330,4748646
3330,4748864
3330,4748926
3329,4749112
3329,4749233
3329,4749238
3329,4749371
3330,4749386
3330,4749439
3330,4749631
3330,4749739
3330,4749964
3331,4750022
3329,4750128
3330,4750186
3329,4750247
3328,4750275
3328,4750369
3328,4750498
3329,4750775
3329,4750785
3330,4750799
3330,4750829
3329,4751103
3329,4751155
3330,4751270
3330,4751381
3329,4751601
3329,4751641
3330,4751729
3330,4751754
3330,4751853
3330,4751980
3331,4752063
3332,4752165
3331,4752389
3332,4752419
3333,4752444
3333,4752476
3334,4752509
3333,4752647
3332,4752771
3332,4752818
3332,4752848
3333,4752869
3334,4752972
3335,4753033
3336,4753236
3334,4753559
3334,4753604
3334,4753619
3334,4753646
3333,4753783
3334,4753814
3332,4754043
3329,4754260
3330,4754337
3329,4754404
3330,4754549
3326,4754886
3327,4754886
3328,4754891
3329,4755205
3328,4755361
3329,4755373
3329,4755450
3329,4755749
3329,4755755
3329,4755821
3327,4756107
3327,4756238
3328,4756317
3328,4756325
3329,4756341
3330,4756361
3331,4756415
3332,4756434
3332,4756478
3332,4756494
3332,4756669
3331,4756789
3332,4756928
3332,4757039
3332,4757087
3331,4757101
3330,4757150
3329,4757300
3328,4757438
3327,4757557
3328,4757567
