Active cases, Time (s) 
3182,4488054
3182,4488100
3182,4488167
3183,4488254
3181,4488557
3182,4488669
3182,4488684
3182,4488795
3183,4488854
3184,4488867
3185,4488896
3185,4488939
3185,4488967
3185,4489043
3186,4489143
3187,4489154
3188,4489188
3188,4489308
3188,4489407
3188,4489437
3189,4489439
3190,4489484
3190,4489503
3190,4489600
3190,4489786
3191,4489834
3191,4490053
3192,4490095
3192,4490144
3191,4490204
3192,4490309
3191,4490455
3191,4490521
3191,4490733
3192,4490801
3192,4490893
3192,4490936
3192,4491277
3191,4491481
3192,4491531
3192,4491602
3192,4491762
3192,4491853
3193,4491920
3194,4491969
3195,4491986
3196,4492259
3194,4492639
3193,4492730
3194,4492748
3195,4492788
3192,4493123
3192,4493358
3193,4493374
3193,4493400
3194,4493540
3193,4493896
3193,4494167
3194,4494409
3193,4494874
3193,4494942
3192,4495171
3192,4495239
3192,4495345
3192,4495364
3192,4495364
3193,4495384
3193,4495461
3194,4495530
3194,4495851
3195,4495858
3195,4496086
3195,4496116
3195,4496166
3196,4496249
3193,4496557
3194,4496634
3193,4496847
3193,4497212
3193,4497222
3194,4497251
3193,4497455
3194,4497471
3193,4497717
3194,4497841
3194,4497846
3195,4497888
3196,4498013
3195,4498081
3196,4498128
3197,4498133
3198,4498299
3198,4498416
3199,4498514
3199,4498628
3199,4498653
3199,4498675
3199,4498859
3200,4498909
3200,4499005
3199,4499247
3198,4499764
3198,4499808
3199,4499831
3199,4500154
3199,4500180
3199,4500255
3200,4500283
3197,4500486
3198,4500500
3198,4500551
3197,4500717
3198,4500794
3198,4500794
3199,4500867
3200,4500888
3201,4500939
3201,4501259
3201,4501648
3201,4501717
3201,4501893
3201,4501963
3199,4502514
3196,4502986
3196,4503081
3196,4503170
3197,4503184
3197,4503312
3196,4503411
3196,4503451
3196,4503502
3197,4503532
3198,4503545
3198,4503788
3199,4503833
3199,4503948
3198,4503979
3197,4504027
3198,4504081
3198,4504188
3196,4504643
3196,4504780
3197,4504810
3197,4504925
3198,4504986
3198,4505038
3199,4505193
3199,4505271
3200,4505376
3201,4505746
3202,4505834
3202,4505868
3203,4506033
3204,4506089
3205,4506340
3206,4506628
3207,4506630
3206,4506955
3206,4507031
3207,4507090
3207,4507104
3206,4507165
3207,4507200
3206,4507275
3207,4507301
3205,4507753
3206,4507812
3206,4507886
3207,4508036
3208,4508078
3208,4508329
3208,4508376
3209,4508392
3210,4508418
3210,4508427
3210,4508439
3211,4508482
3212,4508545
3209,4508602
3210,4508666
3211,4508676
3212,4508773
3213,4508783
3212,4509056
3211,4509128
3211,4509131
3210,4509215
3210,4509221
3210,4509278
3211,4509300
3211,4509346
3211,4509514
3212,4509532
3213,4509610
3213,4509649
3213,4509731
3213,4509749
3213,4509858
3214,4509908
3214,4509938
3213,4510214
3213,4510308
3211,4510687
3211,4510732
3211,4510804
3211,4510965
3211,4511127
3212,4511130
3212,4511152
3210,4511318
3210,4511351
3207,4511517
3207,4511587
3208,4511614
3209,4511664
3210,4511696
3211,4511779
3211,4511809
3212,4511937
3213,4511997
3213,4512006
3214,4512038
3215,4512084
3216,4512127
3216,4512135
3216,4512779
3217,4512796
3216,4513049
3217,4513123
3217,4513223
3218,4513295
3218,4513394
3218,4513468
3218,4513474
3217,4513630
3217,4513678
3218,4513724
3218,4513735
3219,4513756
3220,4513774
3221,4513788
3221,4513831
3219,4513895
3219,4514107
3218,4514350
3218,4514376
3219,4514379
3219,4514438
3219,4514603
3220,4514605
3220,4514706
3220,4514779
3220,4515097
3218,4515211
3218,4515247
3219,4515303
3220,4515330
3221,4515402
3219,4515571
3218,4515692
3219,4515778
3220,4515878
3220,4515897
3221,4515934
3220,4516328
3220,4516349
3221,4516423
3221,4516436
3221,4516505
3219,4516538
3220,4516564
3221,4516598
3221,4516606
3222,4516617
3222,4516631
3223,4516636
3224,4516698
3224,4516895
3224,4517207
3225,4517337
3226,4517352
3226,4517445
3227,4517457
3228,4517769
3229,4517774
3230,4517788
3229,4517929
3229,4517940
3230,4517956
3227,4518207
3228,4518376
3228,4518385
3228,4518638
3229,4518651
3229,4518791
3227,4519165
3228,4519196
3226,4519499
3227,4519503
3227,4519511
3227,4519601
3227,4519633
3227,4519664
3228,4519825
3226,4519853
3227,4519887
3228,4519890
3229,4520069
3228,4520592
3228,4520682
3229,4520718
3229,4521078
3230,4521105
3230,4521172
3230,4521197
3231,4521223
3228,4521582
3228,4521584
3225,4522193
3226,4522230
3226,4522312
3227,4522375
3227,4522422
3225,4522802
3226,4522871
3227,4522878
3226,4522939
3226,4523170
3226,4523215
3225,4523296
3224,4523437
3225,4523441
3224,4523782
3224,4523786
3225,4523864
3225,4524039
3226,4524101
3225,4524329
3225,4524369
3225,4524463
3226,4524603
3227,4524613
3228,4524756
3229,4524762
3228,4524837
3229,4524841
3229,4524879
3229,4524910
3229,4524939
3230,4524953
3231,4525067
3231,4525210
3231,4525221
3231,4525347
3231,4525423
3230,4525702
3230,4525812
3231,4525907
3231,4525931
3232,4525949
3233,4525950
3233,4525980
3233,4526076
3233,4526156
3233,4526463
3234,4526666
3235,4526713
3235,4526767
3235,4526786
3234,4526880
3231,4527206
3230,4527425
3231,4527470
3230,4527581
3229,4527653
3227,4527811
3228,4527836
3229,4527892
3227,4528006
3226,4528202
3225,4528346
3226,4528454
3226,4528464
3226,4528517
3226,4528539
3227,4528859
3227,4528961
3228,4529009
3229,4529025
3230,4529034
3227,4529191
3226,4529413
3226,4529472
3225,4529822
3226,4529839
3224,4530065
3224,4530087
3225,4530362
3224,4530682
3225,4530695
3225,4530837
3226,4530918
3227,4531085
3228,4531138
3229,4531166
3230,4531193
3231,4531255
3231,4531493
3232,4531642
3232,4531664
3231,4531768
3232,4531843
3232,4531890
3232,4532088
3233,4532143
3234,4532240
3234,4532523
3234,4532907
3235,4532963
3235,4533250
3236,4533294
3235,4533416
3235,4533431
3233,4533651
3232,4533839
3230,4534046
3230,4534068
3229,4534168
3229,4534288
3230,4534298
3231,4534362
3231,4534375
3232,4534394
3232,4534468
3232,4534563
3233,4534671
3233,4534681
3234,4534715
3233,4534777
3232,4534886
3230,4534925
3231,4534960
3232,4534963
3232,4535021
3231,4535116
3229,4535307
3229,4535504
3229,4535526
3230,4535530
3230,4535556
3229,4535645
3229,4535652
3229,4535790
3229,4535944
3230,4535949
3231,4536152
3231,4536193
3231,4536488
3229,4536696
3228,4536808
3229,4536851
3229,4536853
3229,4536864
3228,4536988
3229,4537016
3229,4537154
3230,4537247
3230,4537312
3231,4537445
3232,4537531
3233,4537574
3234,4537582
3235,4537706
3234,4537979
3235,4538012
3235,4538036
3236,4538088
3234,4538631
3235,4538651
3236,4538730
3237,4538754
3238,4538761
3239,4538832
3239,4538833
3239,4538868
3239,4538890
3239,4538895
3240,4538907
3241,4539043
3240,4539322
3240,4539445
3241,4539450
3242,4539801
3242,4539814
3242,4539848
3243,4540028
3243,4540093
3243,4540153
3244,4540278
3245,4540289
3246,4540315
3247,4540451
3247,4540514
3243,4540613
3243,4540636
3243,4541041
3244,4541286
3244,4541367
3245,4541413
3246,4541463
3242,4541651
3242,4541657
3243,4541730
3243,4541801
3241,4542185
3242,4542187
3243,4542208
3243,4542222
3244,4542267
3243,4542323
3243,4542362
3243,4542481
3244,4542548
3244,4542694
3245,4542763
3245,4542844
3246,4542951
3246,4543166
3247,4543194
3247,4543317
3247,4543354
3247,4543472
3245,4543673
3244,4543827
3245,4543836
3245,4543991
3245,4543997
3245,4544059
3244,4544174
3245,4544197
3245,4544346
3245,4544380
3245,4544410
3245,4544522
3245,4544646
3243,4544825
3243,4544952
3244,4544987
3245,4545024
3245,4545034
3244,4545389
3244,4545508
3244,4545518
3244,4545534
3245,4545636
3246,4545691
3246,4545758
3247,4545817
3247,4545863
3248,4545975
3248,4546002
3247,4546021
3247,4546175
3246,4546352
3246,4546379
3244,4546662
3242,4546839
3241,4546946
3242,4546987
3243,4547037
3243,4547099
3243,4547144
3244,4547190
3245,4547261
3246,4547270
3247,4547306
3247,4547365
3247,4547491
3247,4547566
3248,4547567
3248,4547647
3249,4547663
3250,4547865
3251,4547932
3252,4548054
3252,4548496
3253,4548505
3251,4548754
3250,4548869
3249,4549290
3249,4549320
3249,4549408
3250,4549468
3250,4549731
3249,4549856
3250,4549935
3249,4550178
3250,4550332
3248,4550450
3247,4550503
3247,4550617
3247,4550637
3248,4550657
3248,4550778
3248,4550899
3249,4550903
3249,4550937
3250,4550974
3251,4551027
3252,4551214
3253,4551287
3254,4551329
3255,4551451
3254,4551584
3255,4551628
3256,4551886
3256,4552044
3257,4552055
3257,4552447
3258,4552523
3259,4552629
3259,4552639
3260,4552931
3259,4553042
3258,4553642
3256,4554075
3256,4554097
3256,4554109
3254,4554674
3255,4554957
3254,4555020
3254,4555576
3252,4555869
3252,4555900
3252,4556060
3251,4556277
3251,4556473
3251,4556552
3250,4556766
3250,4556818
3251,4556896
3250,4556971
3250,4556984
3251,4557066
3251,4557351
3252,4557499
3252,4557610
3253,4557851
3254,4557853
3254,4557922
3254,4558210
3254,4558324
3255,4558435
3256,4558534
3250,4558768
3250,4558770
3250,4558776
3249,4558844
3249,4558884
3249,4559070
3250,4559385
3250,4559494
3250,4559537
3249,4559612
3249,4559735
3249,4559973
3249,4560017
3250,4560117
3250,4560158
3251,4560231
3252,4560249
3252,4560398
3253,4560422
3253,4560758
3253,4560794
3253,4560828
3254,4560835
3253,4561116
3254,4561184
3254,4561190
3254,4561295
3255,4561298
3256,4561400
3257,4561400
3258,4561402
3258,4561625
3259,4561652
3259,4561724
3257,4561961
3256,4562033
3256,4562084
3257,4562094
3258,4562295
3258,4562621
3258,4562747
3256,4563035
3257,4563040
3258,4563073
3258,4563213
3258,4563354
3257,4563480
3258,4563486
3259,4563523
3259,4563559
3260,4563579
3261,4563594
3262,4563621
3262,4564008
3262,4564264
3262,4564393
3263,4564418
3263,4564578
3263,4564605
3262,4564777
3263,4564821
3264,4564930
3265,4564936
3263,4565221
3264,4565301
3264,4565310
3264,4565344
3263,4565652
3262,4565723
3263,4565854
3264,4565938
3265,4566101
3265,4566142
3264,4566171
3264,4566215
3264,4566412
3264,4566470
3264,4566691
3264,4566694
3265,4566722
3263,4567202
3264,4567230
3265,4567291
3266,4567511
3266,4567523
3267,4567557
3268,4567975
3267,4568099
3268,4568131
3268,4568326
3266,4568483
3267,4568662
3268,4568718
3269,4568770
3269,4568786
3269,4568801
3269,4568849
3267,4569143
3268,4569175
3269,4569238
3265,4569711
3265,4569805
3266,4569839
3267,4569927
3266,4569948
3267,4569953
3267,4570054
3267,4570138
3267,4570140
3267,4570198
3265,4570338
3265,4570416
3265,4570462
3265,4570530
3264,4570894
3264,4570917
3265,4570919
3265,4571086
3265,4571295
3266,4571350
3266,4571431
3267,4571551
3267,4571556
3267,4571589
3268,4571667
3268,4571688
3267,4571912
3267,4572108
3268,4572116
3268,4572121
3268,4572143
3268,4572223
3269,4572248
3269,4572269
3270,4572269
3270,4572518
3271,4572541
3271,4572781
3271,4572801
3272,4572962
3273,4572966
3273,4573166
3272,4573230
3272,4573322
3273,4573340
3272,4573415
3273,4573489
3273,4573493
3274,4573533
3275,4573591
3274,4573774
3275,4573796
3276,4573817
3276,4573829
3277,4573883
3278,4574047
3278,4574056
3277,4574109
3277,4574123
3278,4574216
3279,4574275
3277,4574626
3275,4574874
3275,4575062
3276,4575127
3275,4575728
3275,4575768
3276,4575823
3277,4575914
3278,4575936
3278,4575939
3279,4576039
3277,4576361
3276,4576404
3272,4576768
3271,4576885
3271,4576966
3269,4577060
3269,4577169
3270,4577211
3271,4577329
3271,4577365
3272,4577413
3272,4577433
3273,4577533
3274,4577573
3275,4577619
3275,4577655
3276,4577738
3277,4577755
3278,4577762
3278,4577991
3278,4578025
3278,4578215
3277,4578308
3278,4578331
3279,4578349
3278,4578437
3278,4578518
3279,4578584
3279,4578596
3277,4578840
3276,4579018
3276,4579036
3277,4579102
3277,4579127
3277,4579166
3276,4579408
3276,4579441
3276,4579444
3276,4579638
3277,4579779
3274,4580045
3275,4580105
3276,4580250
3274,4580433
3275,4580496
3276,4580564
3276,4580575
3277,4580686
3275,4580834
3275,4580843
3275,4580965
3275,4581049
3275,4581149
3274,4581388
3275,4581395
3275,4581403
3275,4581437
3275,4581690
3275,4581696
3275,4581761
3275,4581819
3274,4582144
3275,4582227
3274,4582376
3275,4582768
3275,4582912
3275,4582964
3274,4583075
3272,4583347
3273,4583551
3273,4583636
3273,4583662
3273,4583786
3270,4583877
3266,4584173
3266,4584188
3265,4584354
3266,4584356
3267,4584526
3266,4584562
3260,4585122
3261,4585157
3261,4585401
3261,4585458
3258,4585666
3259,4585673
3258,4585739
3259,4585762
3258,4585948
3259,4586064
3259,4586235
3258,4586583
3258,4586657
3259,4586677
3258,4586960
3259,4587214
3259,4587237
3260,4587286
3259,4587317
3259,4587354
3259,4587374
3260,4587467
3260,4587552
3260,4587557
3260,4587578
3260,4587948
3260,4588002
3259,4588092
3259,4588123
3260,4588184
3261,4588203
3261,4588319
3261,4588350
3260,4588436
3261,4588439
3261,4588477
3262,4588774
3263,4588802
3261,4589046
3259,4589181
3258,4589312
3258,4589332
3258,4589382
3259,4589436
3259,4589591
3259,4589639
3260,4589740
3260,4589761
3259,4589880
3259,4589945
3259,4590046
3260,4590074
3261,4590108
3261,4590312
3262,4590441
3263,4590442
3264,4590484
3263,4590596
3263,4590843
3263,4590997
3262,4591181
3262,4591360
3260,4591555
3261,4591603
3258,4591868
3257,4591966
3257,4592025
3257,4592224
3257,4592332
3258,4592418
3259,4592440
3260,4592561
3261,4592613
3261,4592669
3259,4593328
3260,4593334
3261,4593342
3261,4593393
3261,4593429
3260,4593549
3260,4593786
3260,4593862
3260,4594181
3261,4594185
3262,4594259
3263,4594352
3263,4594429
3264,4594482
3265,4594488
3265,4594691
3266,4594764
3267,4594772
3268,4594839
3268,4594909
3267,4595096
3264,4595339
3265,4595620
3266,4595630
3266,4595704
3266,4595801
3265,4596185
3266,4596208
3266,4596283
3266,4596468
3266,4596488
3267,4596510
3267,4596590
3266,4596617
3267,4596729
3268,4597036
3269,4597108
3270,4597131
3270,4597286
3271,4597338
3272,4597724
3273,4597735
3274,4597760
3274,4597875
3275,4598035
3275,4598109
3276,4598112
3276,4598125
3276,4598229
3277,4598247
3273,4598727
3274,4598803
3274,4599003
3274,4599164
3275,4599199
3275,4599260
3274,4599274
3273,4599320
3271,4599459
3270,4599650
3267,4599828
3268,4599835
3268,4600116
3268,4600125
3268,4600266
3268,4600369
3267,4600546
3267,4600561
3266,4600792
3266,4600825
3267,4600833
3267,4600945
3267,4600949
3266,4601103
3266,4601192
3267,4601193
3268,4601391
3269,4601423
3270,4601437
3271,4601613
3272,4601661
3273,4601844
3273,4601865
3273,4601980
3274,4602012
3275,4602089
3276,4602097
3276,4602122
3274,4602371
3274,4602424
3273,4602878
3273,4602882
3274,4602931
3274,4602971
3275,4602997
3276,4602997
3276,4603060
3275,4603366
3276,4603367
3277,4603396
3277,4603505
3276,4603785
3277,4603805
3275,4604052
3276,4604063
3276,4604124
3273,4604466
3273,4604467
3273,4604480
3273,4604583
3274,4604629
3273,4604658
3273,4604694
3274,4604802
3273,4604875
3270,4604988
3270,4605020
3271,4605091
3271,4605101
3271,4605207
3272,4605254
3270,4605380
3270,4605464
3270,4605522
3270,4605573
3270,4605654
3270,4605856
3271,4605885
3272,4605907
3272,4605978
3273,4606031
3272,4606116
3272,4606310
3271,4606393
3272,4606409
3273,4606480
3271,4607067
3270,4607292
3271,4607395
3271,4607461
3267,4607733
3268,4607782
3267,4607963
3266,4608338
3267,4608428
3267,4608460
3268,4608611
3269,4608613
3269,4608628
3268,4608791
3268,4608849
3267,4608916
3266,4609037
3267,4609070
3267,4609105
3267,4609159
3267,4609162
3267,4609186
3267,4609250
3268,4609335
3269,4609558
3269,4609624
3270,4609638
3270,4609698
3270,4609699
3269,4610177
3269,4610196
3270,4610209
3270,4610544
3270,4610643
3271,4610697
3270,4610969
3269,4611093
3270,4611099
3271,4611223
3271,4611250
3271,4611402
3272,4611497
3273,4611505
3273,4611768
3272,4611892
3273,4611993
3273,4612043
3273,4612265
3273,4612275
3272,4612538
3273,4612591
3272,4612771
3273,4612805
3274,4612826
3275,4612827
3276,4612842
3275,4612924
3275,4613042
3276,4613061
3277,4613063
3277,4613081
3277,4613184
3276,4613238
3275,4613481
3276,4613534
3276,4613590
3274,4613817
3273,4613864
3273,4614065
3273,4614232
3273,4614255
3273,4614328
3273,4614419
3274,4614467
3275,4614626
3275,4614650
3276,4614735
3277,4614834
3278,4614862
3279,4614888
3279,4615246
3277,4615364
3276,4615483
3276,4615532
3277,4615571
3278,4615580
3279,4615607
3279,4615761
3279,4615902
3280,4615907
3281,4616101
3278,4616322
3278,4616412
3279,4616424
3279,4616529
3280,4616603
3278,4617157
3278,4617509
3278,4617550
3279,4617574
3279,4617686
3280,4617788
3281,4617869
3280,4618062
3281,4618322
3280,4618452
3280,4618489
3277,4619067
3278,4619098
3278,4619144
3278,4619173
3278,4619371
3279,4619381
3280,4619437
3281,4619635
3282,4619873
3283,4619885
3284,4619906
3284,4619951
3284,4619967
3284,4620026
3285,4620132
3284,4620203
3285,4620214
3286,4620220
3287,4620287
3288,4620434
3288,4620636
3288,4620787
3287,4620981
3287,4621074
3287,4621284
3288,4621392
3287,4621409
3288,4621511
3289,4621593
3288,4621949
3289,4622134
3288,4622189
3289,4622287
3289,4622313
3290,4622338
3290,4622371
3291,4622400
3290,4622562
3290,4622661
3291,4622689
3289,4622893
3289,4622899
3288,4623190
3289,4623323
3289,4623361
3287,4623626
3288,4623789
3288,4623869
3288,4624155
3288,4624405
3284,4624717
3284,4624919
3285,4625136
3282,4625389
3280,4625515
3281,4625517
3280,4625690
3278,4625836
3276,4626376
3275,4626537
3276,4626688
3276,4626698
3277,4626701
3278,4626742
3278,4626769
3277,4627126
3278,4627248
3276,4627627
3274,4627982
3274,4628079
3275,4628148
3276,4628197
3276,4628228
3277,4628427
3278,4628451
3279,4628534
3280,4628663
3278,4628754
3278,4628762
3279,4628767
3280,4628886
3281,4628886
3282,4629067
3283,4629118
3282,4629382
3283,4629397
3282,4629505
3281,4629789
3278,4630145
3278,4630263
3279,4630269
3274,4630539
3274,4630687
3274,4630911
3273,4631087
3274,4631107
3275,4631129
3275,4631139
3275,4631154
3275,4631200
3275,4631213
3275,4631291
3271,4631643
3270,4631865
3270,4632113
3270,4632289
3271,4632336
3271,4632476
3271,4632647
3272,4632873
3272,4632931
3273,4633079
3273,4633088
3271,4633372
3270,4633422
3271,4633518
3272,4633573
3273,4633610
3274,4633624
3275,4633805
3275,4633842
3275,4633902
3276,4633925
3276,4633943
3275,4634016
3275,4634041
3276,4634053
3277,4634089
3276,4634305
3275,4634465
3275,4634583
3275,4634659
3275,4634768
3276,4634822
3276,4634910
3276,4635036
3275,4635050
3274,4635086
3274,4635167
3274,4635211
3275,4635279
3274,4635323
3272,4635702
3273,4635795
3274,4635807
3273,4635934
3273,4635967
3273,4636125
3273,4636138
3272,4636201
3273,4636252
3274,4636372
3274,4636405
3274,4636546
3274,4636549
3275,4636571
3275,4636832
3273,4637067
3271,4637260
3266,4637611
3267,4637683
3268,4637791
3267,4638059
3266,4638649
3267,4638769
3263,4639842
3263,4639908
3262,4640024
3261,4640113
3260,4640271
3261,4640286
3262,4640328
3262,4640536
3263,4640541
3264,4640541
3265,4640603
3266,4640621
3265,4640870
3265,4640946
3266,4640961
3267,4641026
3267,4641032
3267,4641057
3265,4641311
3265,4641385
3266,4641563
3267,4641851
3266,4642093
3267,4642193
3267,4642523
3267,4642578
3268,4642634
3268,4642703
3269,4642737
3270,4642926
3270,4643088
3270,4643101
3271,4643139
3271,4643142
3270,4643394
3271,4643402
3271,4643432
3271,4643446
3272,4643610
3272,4643791
3273,4643818
3270,4644016
3271,4644040
3272,4644094
3273,4644108
3271,4644768
3271,4644786
3272,4644869
3272,4644927
3271,4644942
3272,4645116
3273,4645174
3273,4645401
3273,4645442
3271,4645608
3271,4645643
3271,4645697
3272,4645783
3273,4645892
3272,4645980
3273,4645983
3272,4646134
3272,4646164
3273,4646173
3273,4646179
3274,4646185
3274,4646203
3274,4646230
3275,4646317
3276,4646339
3277,4646401
3277,4646569
3278,4646735
3279,4646775
3280,4646814
3279,4646996
3280,4646997
3280,4647040
3279,4647110
3279,4647112
3280,4647153
3278,4647387
3279,4647422
3280,4647505
3280,4647560
3280,4647639
3280,4648025
3280,4648072
3278,4648353
3279,4648395
3279,4648433
3279,4648615
3279,4648857
3279,4648870
3280,4649007
3280,4649292
3280,4649316
3281,4649350
3277,4649915
3277,4649928
3277,4650264
3275,4650485
3275,4650639
3275,4650725
3276,4650786
3276,4650807
3276,4650897
3277,4651034
3278,4651048
3278,4651186
3278,4651281
3277,4651319
3277,4651390
3277,4651402
3276,4651694
3276,4651743
3277,4651795
3277,4651800
3278,4651848
3277,4652246
3276,4652544
3277,4652582
3277,4652686
3278,4652777
3277,4652970
3277,4652994
3277,4653132
3277,4653228
3277,4653229
3278,4653253
3277,4653467
3276,4653548
3276,4653791
3275,4653890
3275,4653944
3275,4654137
3276,4654149
3276,4654329
3277,4654417
3277,4654563
3278,4654603
3277,4654783
3277,4654802
3278,4654831
3278,4654838
3277,4654949
3277,4654994
3277,4655029
3277,4655031
3277,4655071
3278,4655104
3278,4655405
3277,4655506
3277,4655692
3277,4655714
3278,4655726
3274,4655998
3275,4656059
3275,4656284
3274,4656673
3274,4656766
3274,4656894
3273,4657039
3273,4657299
3274,4657307
3273,4657327
3274,4657329
3274,4657825
3272,4658221
3273,4658225
3274,4658270
3274,4658341
3274,4658369
3275,4658398
3276,4658540
3271,4659026
3271,4659087
3270,4659211
3269,4659457
3268,4659498
3267,4659596
3268,4659669
3269,4659686
3270,4659830
3270,4659851
3270,4659852
3270,4659901
3271,4660124
3272,4660182
3272,4660250
3272,4660269
3271,4660381
3272,4660382
3271,4660781
3271,4661121
3271,4661145
3271,4661157
3272,4661245
3273,4661341
3273,4661459
3274,4661533
3274,4661658
3274,4661733
3274,4661780
3275,4661844
3275,4661968
3275,4661970
3275,4661986
3274,4662385
3274,4662451
3274,4662458
3274,4662626
3273,4662716
3273,4663153
3274,4663291
3273,4663429
3274,4663450
3273,4663675
3274,4663741
3275,4663810
3275,4663830
3275,4663850
3276,4663986
3276,4664217
3277,4664263
3276,4664302
3276,4664304
3277,4664380
3275,4665428
3276,4665469
3277,4665487
3278,4665570
3279,4665574
3277,4665964
3277,4666104
3277,4666142
3275,4666342
3276,4666394
3276,4666449
3274,4666758
3275,4666893
3276,4666915
3274,4667327
3275,4667355
3275,4667362
3276,4667378
3275,4667537
3272,4667900
3273,4668204
3274,4668341
3275,4668504
3276,4668697
3276,4668752
3276,4668894
3276,4669158
3277,4669319
3277,4669339
3278,4669383
3279,4669405
3279,4669518
3279,4669566
3280,4669637
3281,4669834
3281,4669960
3281,4670141
3281,4670172
3282,4670245
3282,4670637
3283,4670725
3284,4670980
3285,4670983
3286,4671010
3286,4671022
3284,4671369
3283,4671437
3283,4671494
3283,4671545
3283,4671553
3284,4671622
3285,4671643
3285,4671682
3285,4671858
3283,4672071
3283,4672162
3283,4672198
3282,4672441
3282,4672595
3283,4672722
3284,4672733
3285,4672736
3284,4672788
3283,4673084
3284,4673116
3285,4673152
3283,4673358
3284,4673370
3285,4673406
3286,4673428
3285,4673593
3285,4673725
3286,4673737
3281,4673947
3282,4674048
3283,4674052
3284,4674175
3285,4674201
3282,4674416
3281,4674606
3279,4674857
3277,4675227
3276,4675503
3276,4675536
3272,4675727
3271,4675849
3271,4675955
3271,4675989
3271,4676229
3270,4676602
3269,4676672
3268,4676715
3267,4676766
3268,4676768
3268,4676899
3268,4677145
3268,4677188
3269,4677277
3270,4677310
3271,4677350
3272,4677353
3272,4677577
3273,4677634
3269,4677985
3269,4678026
3269,4678176
3269,4678350
3269,4678420
3269,4678422
3270,4678547
3271,4678549
3272,4678643
3273,4678831
3274,4678837
3275,4678854
3275,4678890
3274,4679270
3275,4679317
3276,4679544
3276,4679709
3277,4679736
3277,4679862
3276,4679939
3275,4680160
3276,4680241
3275,4680298
3276,4680318
3277,4680380
3278,4680404
3277,4680453
3276,4680586
3274,4680764
3274,4681076
3272,4681123
3273,4681253
3273,4681269
3272,4681342
3273,4681347
3273,4681457
3274,4681475
3273,4681756
3274,4681836
3274,4681891
3273,4681948
3274,4682079
3273,4682106
3273,4682214
3272,4682303
3273,4682311
3273,4682324
3272,4682462
3271,4682506
3271,4682524
3272,4682589
3271,4682673
3270,4682843
3271,4682940
3271,4682942
3271,4683145
3272,4683186
3272,4683268
3269,4683555
3268,4683586
3268,4683628
3268,4683666
3269,4683692
3269,4683860
3270,4684035
3271,4684067
3272,4684077
3272,4684115
3270,4684210
3270,4684258
3270,4684258
3271,4684411
3272,4684529
3273,4684564
3272,4684612
3273,4684688
3272,4684838
3273,4684839
3274,4684852
3269,4685222
3266,4685405
3264,4685632
3265,4685676
3264,4686032
3264,4686047
3264,4686097
3265,4686288
3266,4686327
3267,4686374
3266,4686580
3267,4686586
3267,4686593
3268,4686600
3269,4686717
3270,4686767
3271,4686787
3271,4686802
3272,4686805
3271,4687160
3271,4687234
3271,4687264
3272,4687314
3272,4687341
3273,4687411
3271,4687743
3272,4687750
3273,4687776
3273,4687791
3273,4687905
3274,4687934
3274,4687962
3274,4687966
3274,4688113
3275,4688127
3275,4688378
3275,4688408
3276,4688534
3277,4688605
3278,4688628
3278,4688661
3279,4688684
3280,4688710
3281,4688737
3282,4688761
3282,4688901
3282,4688924
3282,4688962
3282,4689035
3282,4689175
3282,4689403
3282,4689437
3282,4689594
3281,4689876
3282,4689966
3283,4690022
3283,4690053
3283,4690090
3281,4690307
3280,4690439
3279,4690588
3277,4690742
3276,4690851
3275,4691131
3274,4691240
3275,4691305
3276,4691482
3276,4691529
3275,4691655
3276,4691719
3274,4692224
3275,4692236
3276,4692302
3276,4692333
3276,4692428
3276,4692434
3276,4692460
3274,4692590
3275,4692660
3276,4692665
3277,4692683
3277,4692694
3276,4692748
3275,4692772
3275,4692824
3276,4692902
3275,4692920
3275,4693000
3276,4693065
3276,4693088
3277,4693111
3277,4693255
3277,4693342
3277,4693376
3276,4693634
3275,4693886
3276,4694027
3274,4694317
3275,4694358
3275,4694436
3275,4694536
3276,4694696
3277,4694734
3277,4694765
3275,4695533
3275,4695555
3275,4695709
3275,4695715
3275,4695733
3276,4695813
3277,4695857
3276,4695934
3277,4696021
3278,4696035
3277,4696163
3274,4696471
3275,4696493
3276,4696568
3275,4696736
3272,4697073
3272,4697119
3272,4697194
3272,4697242
3270,4697448
3271,4697531
3269,4697742
3270,4697775
3270,4697782
3270,4697834
3270,4697961
3270,4698003
3270,4698235
3270,4698273
3269,4698382
3269,4698410
3269,4698461
3270,4698526
3271,4698580
3272,4698683
3272,4698799
3273,4698806
3272,4699175
3272,4699189
3273,4699203
3273,4699384
3272,4699540
3272,4699778
3271,4699931
3271,4700066
3272,4700074
3272,4700350
3272,4700360
3272,4700376
3272,4700455
3273,4700654
3273,4700733
3271,4700854
3270,4700980
3271,4700989
3272,4701251
3271,4701314
3272,4701331
3272,4701341
3272,4701436
3272,4701532
3270,4701612
3271,4701614
3271,4701672
3271,4701810
3271,4701812
3272,4701824
3272,4701946
3272,4702052
3270,4702333
3269,4702435
3269,4702468
3269,4702633
3269,4702745
3269,4702847
3270,4702853
3270,4702962
3270,4703004
3271,4703085
3271,4703134
3272,4703184
3272,4703274
3271,4703445
3271,4703480
3268,4703720
3268,4703935
3269,4704014
3270,4704030
3270,4704080
3271,4704178
3270,4704353
3270,4704420
3270,4704920
3270,4705019
3271,4705064
3271,4705224
